"RN";"НАИМЕНОВАНИЕ";"ОСТАТОК";"РЕЗЕРВ";"ЗАКАЗ";"ЦЕНА РУБ";"РАСПР";"ПРОИСХ";"СЕЗОН";"МАРКА";"МОДЕЛЬ";"ДИАМ";"ШИР";"ПРОФ";"ШИП";"СКОР";"КОД ПРОИЗВ";"РРЦ"
85611736498;"Бриджстоун  275/60/18  V 113 DHPS";0;8;;7667;"Нет";"Импорт";"Летняя";"Бриджстоун";"DHPS";"18";"275";"60";"_";"V";"PSR0382603";
86010669393;"Бриджстоун  275/60/20  H 115 684";0;40;;11418;"Нет";"Импорт";"Летняя";"Бриджстоун";"684";"20";"275";"60";"_";"H";"PSR1265103";
85751056990;"Бриджстоун  275/60/20  R 115 DMV1";0;4;;9877;"Нет";"Импорт";"Зимняя";"Бриджстоун";"DMV1";"20";"275";"60";"_";"R";"PXR0982403";10839
86172852286;"Бриджстоун  275/65/17  H 115 850";0;40;;7382;"Нет";"Импорт";"Летняя";"Бриджстоун";"850";"17";"275";"65";"_";"H";"PSR0L03503";
86224932214;"Бриджстоун  275/65/17  R 115 DMV2";0;1;;6174;"Нет";"Импорт";"Зимняя";"Бриджстоун";"DMV2";"17";"275";"65";"_";"R";"PXR0077203";6775
85890115242;"Бриджстоун  275/65/17  T 115 697";0;40;;7567;"Нет";"Импорт";"Летняя";"Бриджстоун";"697";"17";"275";"65";"_";"T";"PSR0N22503";
86105117211;"Бриджстоун  275/65/17  T 119 SPIKE-01 XL  Ш.";1;0;;7540;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01 XL";"17";"275";"65";"Ш.";"T";"PXR00221S3";8277
86463858779;"Бриджстоун  275/65/18  R 114 DMV2";40;0;;8392;"Нет";"Импорт";"Зимняя";"Бриджстоун";"DMV2";"18";"275";"65";"_";"R";"PXR0075003";9209
1095300001;"Бриджстоун  275/70/16  H 114 680";3;0;;5549;"Нет";"Импорт";"Летняя";"Бриджстоун";"680";"16";"275";"70";"_";"H";"PSR1111303";
2792073001;"Бриджстоун  275/70/16  H 114 840";3;0;;5494;"Нет";"Импорт";"Летняя";"Бриджстоун";"840";"16";"275";"70";"_";"H";"PSR0474303";
86172851907;"Бриджстоун  275/70/16  H 114 850";0;1;;6501;"Нет";"Импорт";"Летняя";"Бриджстоун";"850";"16";"275";"70";"_";"H";"PSR0L02403";
86018865587;"Бриджстоун  285/30/19  Y 98 S001 XL";21;0;;12908;"Нет";"Импорт";"Летняя";"Бриджстоун";"S001 XL";"19";"285";"30";"_";"Y";"PSR1260303";
85574073839;"Бриджстоун  285/45/19  V 107 DHPS";0;4;;11274;"Нет";"Импорт";"Летняя";"Бриджстоун";"DHPS";"19";"285";"45";"_";"V";"PSR0234503";
85889216383;"Бриджстоун  285/45/19  W 111 DHPS Run  Flat";0;11;;13640;"Нет";"Импорт";"Летняя";"Бриджстоун";"DHPS Run  Flat";"19";"285";"45";"_";"W";"PSR1002603";
86181266692;"Бриджстоун  285/50/18  V 109 850";4;0;;7531;"Нет";"Импорт";"Летняя";"Бриджстоун";"850";"18";"285";"50";"_";"V";"PSR1267903";
85611738911;"Бриджстоун  285/50/18  W 109 DHPS";21;3;;9404;"Нет";"Импорт";"Летняя";"Бриджстоун";"DHPS";"18";"285";"50";"_";"W";"PSR1067803";
86570214899;"Бриджстоун  285/55/18  V 113 DHPS";0;16;;9403;"Нет";"Импорт";"Летняя";"Бриджстоун";"DHPS";"18";"285";"55";"_";"V";"PSR1331303";
86222752058;"Бриджстоун  285/60/18  T 116 SPIKE-01  Ш.";2;0;;9446;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"18";"285";"60";"Ш.";"T";"PXR00551S3";10368
86590206579;"Бриджстоун  285/60/18  T 116 697";0;4;;8975;"Нет";"Импорт";"Летняя";"Бриджстоун";"697";"18";"285";"60";"_";"T";"PSR0N07403";
85572354242;"Бриджстоун  285/60/18  V 116 DHPS";0;40;;9403;"Нет";"Импорт";"Летняя";"Бриджстоун";"DHPS";"18";"285";"60";"_";"V";"PSR1331103";
86172852752;"Бриджстоун  285/60/18  V 116 850";1;40;;8548;"Нет";"Импорт";"Летняя";"Бриджстоун";"850";"18";"285";"60";"_";"V";"PSR1268003";
86590199810;"Бриджстоун  285/65/17  H 116 850";0;32;;8138;"Нет";"Импорт";"Летняя";"Бриджстоун";"850";"17";"285";"65";"_";"H";"PSR0L23303";
86224935977;"Бриджстоун  285/65/17  R 116 DMV2";5;0;;6866;"Нет";"Импорт";"Зимняя";"Бриджстоун";"DMV2";"17";"285";"65";"_";"R";"PXR0077303";7534
86104804743;"Бриджстоун  285/65/17  T 116 SPIKE-01  Ш.";20;0;;7481;"Нет";"Импорт";"Зимняя";"Бриджстоун";"SPIKE-01";"17";"285";"65";"Ш.";"T";"PXR00199s3";8212
86463857565;"Бриджстоун  285/70/17  R 117 DMV2";4;0;;6721;"Нет";"Импорт";"Зимняя";"Бриджстоун";"DMV2";"17";"285";"70";"_";"R";"PXR0078103";7376
85890114987;"Бриджстоун  285/75/16  R 122 697";0;40;;7931;"Нет";"Импорт";"Летняя";"Бриджстоун";"697";"16";"285";"75";"_";"R";"LVR0N19703";
85890112390;"Бриджстоун  30/9.5/15  S 104 697";0;4;;5432;"Нет";"Импорт";"Летняя";"Бриджстоун";"697";"15";"30";"9.5";"_";"S";"LVR0N20303";
86590188022;"Бриджстоун  315/35/20  W 106 DHPS";0;3;;14915;"Нет";"Импорт";"Летняя";"Бриджстоун";"DHPS";"20";"315";"35";"_";"W";"PSR1309103";
80009920001;"Бриджстоун  7.00/80/16 113 RD-713  Ш.";1;0;;6269;"Нет";"Импорт";"Зимняя";"Бриджстоун";"RD-713";"16";"7.00";"80";"Ш.";"@скорость рез.";"LXR00891S3";6880
85666119524;"БФ гудрич  155/70/13  T 75 Touring";1;0;;1921;"Нет";"Импорт";"Летняя";"БФ гудрич";"Touring";"13";"155";"70";"_";"T";"935027";2070
86520737907;"БФ гудрич  155/80/13  T 79 G-Force Winter";4;0;;2194;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter";"13";"155";"80";"_";"T";"431393";2273
60656742001;"БФ гудрич  165/70/13  T 79 Touring";40;12;;1750;"Нет";"Импорт";"Летняя";"БФ гудрич";"Touring";"13";"165";"70";"_";"T";"162033";2190
85584254429;"БФ гудрич  175/70/13  Q 82 G-Force.stud GO  Ш.";1;0;;2430;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force.stud GO";"13";"175";"70";"Ш.";"Q";"86661";2517
85625365412;"БФ гудрич  175/70/13  T 82 WINTER G GO";4;0;;2306;"Нет";"Импорт";"Зимняя";"БФ гудрич";"WINTER G GO";"13";"175";"70";"_";"T";"890080";2388
85937644333;"БФ гудрич  185/55/14  T 80 G-Force Winter";1;0;;2725;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter";"14";"185";"55";"_";"T";"53016";2822
85631332177;"БФ гудрич  185/60/14  T 82 G-Force Winter";1;0;;2374;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter";"14";"185";"60";"_";"T";"5055";2653
85937646396;"БФ гудрич  185/60/15  T 88 G-Force Winter XL";2;0;;2548;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"15";"185";"60";"_";"T";"1296";2639
85584138115;"БФ гудрич  185/65/14  Q 86 G-Force.stud GO  Ш.";1;0;;2528;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force.stud GO";"14";"185";"65";"Ш.";"Q";"680939";2619
85631188813;"БФ гудрич  185/65/15  T 88 G-Force Winter";2;0;;2502;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter";"15";"185";"65";"_";"T";"657905";2591
85937645235;"БФ гудрич  185/70/14  T 88 G-Force Winter";4;0;;2679;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter";"14";"185";"70";"_";"T";"177867";2775
85893337042;"БФ гудрич  195/50/15  H 82  G-GRIP";4;4;;2782;"Нет";"Импорт";"Летняя";"БФ гудрич";" G-GRIP";"15";"195";"50";"_";"H";"140750";2960
86502848288;"БФ гудрич  195/50/16  H 88 G-Force Winter XL";40;0;;4140;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"16";"195";"50";"_";"H";"87016";4287
86402564129;"БФ гудрич  195/50/16  V 88  G-GRIP XL";1;0;;4803;"Нет";"Импорт";"Летняя";"БФ гудрич";" G-GRIP XL";"16";"195";"50";"_";"V";"263816";5110
85796785478;"БФ гудрич  195/55/15  H 85  G-GRIP";1;0;;3318;"Нет";"Импорт";"Летняя";"БФ гудрич";" G-GRIP";"15";"195";"55";"_";"H";"573688";3530
85767330093;"БФ гудрич  195/55/15  H 85 G-Force Winter";1;0;;2725;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter";"15";"195";"55";"_";"H";"727101";2822
86049990084;"БФ гудрич  195/60/15  Q 92 G-Force.stud GO XL  Ш.";1;0;;2450;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force.stud GO XL";"15";"195";"60";"Ш.";"Q";"118832";2537
85628523171;"БФ гудрич  195/60/15  T 88 G-Force Winter";1;0;;2502;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter";"15";"195";"60";"_";"T";"228899";2591
86402346902;"БФ гудрич  195/65/15  T 95 G-GRIP XL";0;1;;2557;"Нет";"Импорт";"Летняя";"БФ гудрич";"G-GRIP XL";"15";"195";"65";"_";"T";"747040";2720
85839393760;"БФ гудрич  195/65/16  R 104/102 C ACTIVAN Winter";2;0;;5129;"Нет";"Импорт";"Зимняя";"БФ гудрич";"ACTIVAN Winter";"16";"195";"65";"_";"R";"118982";5312
85675310600;"БФ гудрич  205/50/17  H 93 G-Force Winter XL";1;0;;4402;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"17";"205";"50";"_";"H";"720668";4559
86232632019;"БФ гудрич  205/50/17  Q 93 G-Force XL  Ш.";3;0;;4637;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force XL";"17";"205";"50";"Ш.";"Q";"93802";4803
85584080808;"БФ гудрич  205/65/15  Q 94 G-Force.stud GO  Ш.";2;0;;2967;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force.stud GO";"15";"205";"65";"Ш.";"Q";"1139";3073
85796805361;"БФ гудрич  205/65/15  T 102/100 C ACTIVAN";1;0;;4775;"Нет";"Импорт";"Летняя";"БФ гудрич";"ACTIVAN";"15";"205";"65";"_";"T";"759690";5080
85937671215;"БФ гудрич  215/50/17  H 95 G-Force Winter XL";5;0;;5921;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"17";"215";"50";"_";"H";"43938";6133
85843362054;"БФ гудрич  215/55/16  H 97 G-Force Winter XL";1;0;;3832;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"16";"215";"55";"_";"H";"118854";3969
85584254756;"БФ гудрич  215/55/16  Q 97 G-Force.stud GO XL  Ш.";1;0;;3629;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force.stud GO XL";"16";"215";"55";"Ш.";"Q";"103787";3758
86232632513;"БФ гудрич  215/55/17  Q 98 G-Force XL  Ш.";40;2;;5653;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force XL";"17";"215";"55";"Ш.";"Q";"168679";5855
85675219726;"БФ гудрич  215/65/16  R 109/107 C ACTIVAN Winter";0;4;;5495;"Нет";"Импорт";"Зимняя";"БФ гудрич";"ACTIVAN Winter";"16";"215";"65";"_";"R";"562717";5692
85937648264;"БФ гудрич  215/70/15  R 109/107 ACTIVAN Winter";5;1;;4906;"Нет";"Импорт";"Зимняя";"БФ гудрич";"ACTIVAN Winter";"15";"215";"70";"_";"R";"15402";5081
86232651398;"БФ гудрич  225/45/17  Q 94 G-Force XL  Ш.";18;0;;5771;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force XL";"17";"225";"45";"Ш.";"Q";"154456";5977
85937672140;"БФ гудрич  225/45/17  V 94 G-Force Winter XL";3;0;;5482;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"17";"225";"45";"_";"V";"775062";5678
86232647472;"БФ гудрич  225/45/18  V 95 G-Force Winter XL";6;2;;8030;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"18";"225";"45";"_";"V";"959060";8317
85937673942;"БФ гудрич  225/50/17  H 98 G-Force Winter XL";4;0;;4834;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"17";"225";"50";"_";"H";"571360";5007
86232633104;"БФ гудрич  225/50/17  Q 98 G-Force XL  Ш.";12;0;;5089;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force XL";"17";"225";"50";"Ш.";"Q";"973589";5271
85937657243;"БФ гудрич  225/55/16  H 99 G-Force Winter XL";2;0;;4709;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"16";"225";"55";"_";"H";"239220";4878
85841985330;"БФ гудрич  225/60/16  Q 102 G-Force.stud GO XL  Ш.";4;0;;4880;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force.stud GO XL";"16";"225";"60";"Ш.";"Q";"885375";5054
86232648265;"БФ гудрич  235/40/18  V 95 G-Force Winter XL";6;0;;7788;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"18";"235";"40";"_";"V";"179091";8066
86232649640;"БФ гудрич  235/45/18  V 98 G-Force Winter XL";4;0;;8816;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"18";"235";"45";"_";"V";"693176";9131
86590763781;"БФ гудрич  235/50/18  V 97 URBAN TERRAIN";0;10;;7153;"Нет";"Импорт";"Летняя";"БФ гудрич";"URBAN TERRAIN";"18";"235";"50";"_";"V";"120071";7610
86590775874;"БФ гудрич  235/55/18  V 100 URBAN TERRAIN";0;6;;7548;"Нет";"Импорт";"Летняя";"БФ гудрич";"URBAN TERRAIN";"18";"235";"55";"_";"V";"988059";8030
86590768729;"БФ гудрич  235/60/16  H 104 URBAN TERRAIN";0;4;;5612;"Нет";"Импорт";"Летняя";"БФ гудрич";"URBAN TERRAIN";"16";"235";"60";"_";"H";"185025";5970
86590772364;"БФ гудрич  235/60/18  V 107 URBAN TERRAIN XL";0;4;;7163;"Нет";"Импорт";"Летняя";"БФ гудрич";"URBAN TERRAIN XL";"18";"235";"60";"_";"V";"567718";7620
85733795987;"БФ гудрич  235/75/15  Q 104/101 MUD-TERRAIN KM2";0;16;;8394;"Нет";"Импорт";"Летняя";"БФ гудрич";"MUD-TERRAIN KM2";"15";"235";"75";"_";"Q";"564192";8930
85733798433;"БФ гудрич  235/85/16  Q 120/116 MUD-TERRAIN KM2";0;16;;10895;"Нет";"Импорт";"Летняя";"БФ гудрич";"MUD-TERRAIN KM2";"16";"235";"85";"_";"Q";"994503";11590
86402317214;"БФ гудрич  245/40/17  Y 91 G-GRIP";1;0;;5659;"Нет";"Импорт";"Летняя";"БФ гудрич";"G-GRIP";"17";"245";"40";"_";"Y";"655888";6020
86232650291;"БФ гудрич  245/40/18  V 97 G-Force Winter XL";8;2;;7821;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"18";"245";"40";"_";"V";"317741";8100
86232646618;"БФ гудрич  245/45/17  V 99 G-Force Winter XL";8;0;;5875;"Нет";"Импорт";"Зимняя";"БФ гудрич";"G-Force Winter XL";"17";"245";"45";"_";"V";"111798";6085
86590766380;"БФ гудрич  255/55/18  V 109 URBAN TERRAIN XL";0;2;;7417;"Нет";"Импорт";"Летняя";"БФ гудрич";"URBAN TERRAIN XL";"18";"255";"55";"_";"V";"162451";7890
86590774342;"БФ гудрич  265/75/16  R 119/116 ALL TERRAIN КО2";0;40;;10528;"Нет";"Импорт";"Летняя";"БФ гудрич";"ALL TERRAIN КО2";"16";"265";"75";"_";"R";"935228";11200
85568219773;"БФ гудрич  315/70/17  R 121 ALL TERRAIN";0;4;;14496;"Нет";"Импорт";"Летняя";"БФ гудрич";"ALL TERRAIN";"17";"315";"70";"_";"R";"876842";14860
85733795399;"БФ гудрич  35/12.5/15  Q 113 MUD-TERRAIN KM2";0;32;;12718;"Нет";"Импорт";"Летняя";"БФ гудрич";"MUD-TERRAIN KM2";"15";"35";"12.5";"_";"Q";"421073";13530
85900302462;"БФ гудрич  37/12.5/17  Q 124 MUD-TERRAIN KM2";0;1;;10139;"Нет";"Импорт";"Летняя";"БФ гудрич";"MUD-TERRAIN KM2";"17";"37";"12.5";"_";"Q";"016685";12690
85620117275;"БЦ-44  Росава  185/80/14  Q C";1;16;;2540;"Нет";"Отечка";"Летняя";"Росава";"БЦ-44";"14";"185";"80";"_";"Q";;2794
86253165881;"БЦ-50  Росава  175/65/14  H";2;24;;1330;"Нет";"Отечка";"Летняя";"Росава";"БЦ-50";"14";"175";"65";"_";"H";;1463
85619775137;"Ванли  175/70/14  T  S1015";1;0;;465;"Нет";"Импорт";"Летняя";"Ванли";"S1015";"14";"175";"70";"_";"T";;
20158120001;"ВЛ-54к  Волж.ШЗ  185/75/16  Q C";0;40;;2334;"Нет";"Отечка";"Всесезонная";"Волж.ШЗ";"ВЛ-54к";"16";"185";"75";"_";"Q";;2200
86087869041;"Гиславед  155/65/14  T 75 NORD FROST 100 CD  Ш.";7;0;;2465,35;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD";"14";"155";"65";"Ш.";"T";"343653";2662,58
86095407677;"Гиславед  155/80/13  T 79 NORD FROST 100 CD  Ш.";1;0;;2134,15;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD";"13";"155";"80";"Ш.";"T";"343395";2304,8779
86087875724;"Гиславед  175/65/14  T 86 NORD FROST 100 CD XL  Ш.";3;0;;2454,92;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"14";"175";"65";"Ш.";"T";"343655";2651,3138
86095414615;"Гиславед  175/65/15  T 88 NORD FROST 100 CD XL  Ш.";6;0;;3245,99;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"15";"175";"65";"Ш.";"T";"343659";3505,6677
86095410913;"Гиславед  175/70/13  T 82 NORD FROST 100 CD  Ш.";1;0;;2202,82;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD";"13";"175";"70";"Ш.";"T";"343401";2379,0471
86095411995;"Гиславед  185/60/14  T 82 NORD FROST 100 CD  Ш.";2;0;;2875,66;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD";"14";"185";"60";"Ш.";"T";"343667";3105,7174
86087885210;"Гиславед  185/60/15  T 88 NORD FROST 100 CD XL  Ш.";0;2;;3310,32;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"15";"185";"60";"Ш.";"T";"343669";3575,1426
86087880690;"Гиславед  185/65/14  T 90 NORD FROST 100 CD XL  Ш.";4;4;;2836,55;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"14";"185";"65";"Ш.";"T";"343657";3063,4691
85584054665;"Гиславед  185/70/14  T 88 NF-V  Ш. DD";0;1;;2406;"Нет";"Импорт";"Зимняя";"Гиславед";"NF-V";"14";"185";"70";"Ш.";"T";"0343611";
86095413707;"Гиславед  185/70/14  T 92 NORD FROST 100 CD XL  Ш.";8;0;;2866,1;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"14";"185";"70";"Ш.";"T";"343649";3095,39
85962792899;"Гиславед  185/80/14  Q 102/100 C NF Van  Ш. SD";1;0;;4410,86;"Нет";"Импорт";"Зимняя";"Гиславед";"NF Van";"14";"185";"80";"Ш.";"Q";"0455006";4763,7273
86088264847;"Гиславед  195/55/15  T 89 NORD FROST 100 CD XL  Ш.";1;0;;3834,51;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"15";"195";"55";"Ш.";"T";"343685";4141,2695
86088357003;"Гиславед  195/55/16  T 91 NORD FROST 100 CD XL  Ш.";3;0;;4656,87;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"16";"195";"55";"Ш.";"T";"343687";5029,422
86088266552;"Гиславед  195/60/15  T 92 NORD FROST 100 CD XL  Ш.";2;0;;3037,36;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"15";"195";"60";"Ш.";"T";"343671";3280,3436
86088269115;"Гиславед  195/65/15  T 95 NORD FROST 100 CD XL  Ш.";24;0;;2969,55;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"15";"195";"65";"Ш.";"T";"343663";3207,1132
86088486788;"Гиславед  205/50/17  T 93 NORD FROST 100 CD XL  Ш.";2;0;;5937,36;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"17";"205";"50";"Ш.";"T";"343701";6412,3488
86088371880;"Гиславед  205/55/16  T 94 NORD FROST 100 CD XL  Ш.";40;0;;4384,78;"Нет";"Импорт";"Зимняя";"Гиславед";"NORD FROST 100 CD XL";"16";"205";"55";"Ш.";"T";"343689";4735,5618
